year,month,states,stressor,stress_pct
2022,January-March,Michigan,Diseases,1.9
2022,January-March,Michigan,Unknown,
2022,January-March,Michigan,Other pests/parasites,1.9
2022,January-March,Michigan,Pesticides,1.4
2022,January-March,Minnesota,Unknown,1.0
2022,January-March,Minnesota,Varroa Mites,1.1
2022,January-March,Minnesota,Diseases,0.0
2022,January-March,Minnesota,Pesticides,
2022,January-March,Minnesota,Other,
2022,January-March,Minnesota,Other pests/parasites,0.0
2022,January-March,Mississippi,Pesticides,2.0
2022,January-March,Mississippi,Other,1.8
2022,January-March,Mississippi,Varroa Mites,39.7
2022,January-March,Mississippi,Unknown,9.4
2022,January-March,Mississippi,Diseases,6.5
2022,January-March,Mississippi,Other pests/parasites,13.2
2022,January-March,Missouri,Other,5.3
2022,January-March,Missouri,Diseases,
2022,January-March,Missouri,Other pests/parasites,8.6
2022,January-March,Missouri,Varroa Mites,11.1
2022,January-March,Missouri,Pesticides,0.5
2022,January-March,Missouri,Unknown,5.2
2022,January-March,Montana,Unknown,
2022,January-March,Montana,Other pests/parasites,0.0
2022,January-March,Montana,Pesticides,0.0
2022,January-March,Montana,Other,
2022,January-March,Montana,Varroa Mites,0.5
2022,January-March,Montana,Diseases,0.0
2022,January-March,Nebraska,Varroa Mites,3.2
2022,January-March,Nebraska,Unknown,2.3
2022,January-March,Nebraska,Other pests/parasites,0.0
2022,January-March,Nebraska,Pesticides,0.0
2022,January-March,Nebraska,Other,
2022,January-March,Nebraska,Diseases,0.7
2022,January-March,New Jersey,Pesticides,0.0
2022,January-March,New Jersey,Varroa Mites,13.3
2022,January-March,New Jersey,Unknown,1.8
2022,January-March,New Jersey,Other pests/parasites,3.9
2022,January-March,New Jersey,Diseases,
2022,January-March,New Jersey,Other,0.6
2022,January-March,New Mexico,Other,0.5
2022,January-March,New Mexico,Unknown,
2022,January-March,New Mexico,Other pests/parasites,
2022,January-March,New Mexico,Pesticides,0.0
2022,January-March,New Mexico,Diseases,
2022,January-March,New Mexico,Varroa Mites,48.7
2022,January-March,New York,Diseases,
2022,January-March,New York,Other pests/parasites,4.1
2022,January-March,New York,Varroa Mites,16.6
2022,January-March,New York,Pesticides,3.1
2022,January-March,New York,Unknown,6.6
2022,January-March,New York,Other,7.7
2022,January-March,North Carolina,Other pests/parasites,7.6
2022,January-March,North Carolina,Pesticides,0.0
2022,January-March,North Carolina,Unknown,1.0
2022,January-March,North Carolina,Other,2.4
2022,January-March,North Carolina,Varroa Mites,23.4
2022,January-March,North Carolina,Diseases,
2022,January-March,North Dakota,Other pests/parasites,0.0
2022,January-March,North Dakota,Unknown,
2022,January-March,North Dakota,Varroa Mites,33.1
2022,January-March,North Dakota,Pesticides,0.0
2022,January-March,North Dakota,Other,0.0
2022,January-March,North Dakota,Diseases,0.0
2022,January-March,Ohio,Pesticides,1.7
2022,January-March,Ohio,Unknown,7.2
2022,January-March,Ohio,Varroa Mites,18.0
2022,January-March,Ohio,Other pests/parasites,4.8
2022,January-March,Ohio,Other,2.2
2022,January-March,Ohio,Diseases,0.7
2022,January-March,Oklahoma,Other,0.0
2022,January-March,Oklahoma,Unknown,
2022,January-March,Oklahoma,Other pests/parasites,
2022,January-March,Oklahoma,Diseases,0.0
2022,January-March,Oklahoma,Pesticides,0.0
2022,January-March,Oklahoma,Varroa Mites,18.8
2022,January-March,Oregon,Pesticides,1.4
2022,January-March,Oregon,Varroa Mites,11.4
2022,January-March,Oregon,Unknown,1.1
2022,January-March,Oregon,Other,
2022,January-March,Oregon,Diseases,0.0
2022,January-March,Oregon,Other pests/parasites,0.0
2022,January-March,Other States,Other,2.1
2022,January-March,Other States,Diseases,4.3
2022,January-March,Other States,Other pests/parasites,2.4
2022,January-March,Other States,Varroa Mites,11.6
2022,January-March,Other States,Pesticides,1.0
2022,January-March,Other States,Unknown,0.8
2022,January-March,Pennsylvania,Varroa Mites,14.6
2022,January-March,Pennsylvania,Other pests/parasites,3.9
2022,January-March,Pennsylvania,Pesticides,0.6
2022,January-March,Pennsylvania,Diseases,
2022,January-March,Pennsylvania,Unknown,3.0
2022,January-March,Pennsylvania,Other,3.1
2022,January-March,South Carolina,Unknown,3.1
2022,January-March,South Carolina,Varroa Mites,38.0
2022,January-March,South Carolina,Pesticides,
2022,January-March,South Carolina,Other pests/parasites,3.8
2022,January-March,South Carolina,Diseases,0.0
2022,January-March,South Carolina,Other,4.5
2022,January-March,South Dakota,Varroa Mites,4.2
2022,January-March,South Dakota,Unknown,
2022,January-March,South Dakota,Other pests/parasites,3.4
2022,January-March,South Dakota,Diseases,0.0
2022,January-March,South Dakota,Other,1.8
2022,January-March,South Dakota,Pesticides,
2022,January-March,Tennessee,Other,3.3
2022,January-March,Tennessee,Unknown,3.0
2022,January-March,Tennessee,Pesticides,
2022,January-March,Tennessee,Varroa Mites,12.9
2022,January-March,Tennessee,Diseases,1.0
2022,January-March,Tennessee,Other pests/parasites,5.1
2022,January-March,Texas,Varroa Mites,21.2
2022,January-March,Texas,Other,6.0
2022,January-March,Texas,Diseases,0.6
2022,January-March,Texas,Other pests/parasites,2.1
2022,January-March,Texas,Unknown,1.5
2022,January-March,Texas,Pesticides,3.6
2022,January-March,Utah,Other pests/parasites,1.5
2022,January-March,Utah,Other,
2022,January-March,Utah,Unknown,0.5
2022,January-March,Utah,Pesticides,0.0
2022,January-March,Utah,Varroa Mites,3.2
2022,January-March,Utah,Diseases,3.0
2022,January-March,Vermont,Varroa Mites,15.2
2022,January-March,Vermont,Other,2.7
2022,January-March,Vermont,Diseases,1.3
2022,January-March,Vermont,Other pests/parasites,1.9
2022,January-March,Vermont,Unknown,0.5
2022,January-March,Vermont,Pesticides,4.0
2022,January-March,Virginia,Varroa Mites,25.7
2022,January-March,Virginia,Other pests/parasites,13.9
2022,January-March,Virginia,Pesticides,
2022,January-March,Virginia,Other,12.0
2022,January-March,Virginia,Unknown,7.8
2022,January-March,Virginia,Diseases,2.5
2022,January-March,Washington,Other pests/parasites,4.0
2022,January-March,Washington,Pesticides,0.0
2022,January-March,Washington,Other,2.6
2022,January-March,Washington,Varroa Mites,8.3
2022,January-March,Washington,Unknown,
2022,January-March,Washington,Diseases,3.6
2022,January-March,West Virginia,Other,6.0
2022,January-March,West Virginia,Diseases,1.7
2022,January-March,West Virginia,Varroa Mites,15.8
2022,January-March,West Virginia,Pesticides,1.2
2022,January-March,West Virginia,Other pests/parasites,7.4
2022,January-March,West Virginia,Unknown,0.9
2022,January-March,Wisconsin,Unknown,0.5
2022,January-March,Wisconsin,Other pests/parasites,
2022,January-March,Wisconsin,Pesticides,6.5
2022,January-March,Wisconsin,Other,2.0
2022,January-March,Wisconsin,Diseases,
2022,January-March,Wisconsin,Varroa Mites,7.9
2022,January-March,Wyoming,Varroa Mites,1.3
2022,January-March,Wyoming,Other pests/parasites,0.0
2022,January-March,Wyoming,Other,1.2
2022,January-March,Wyoming,Diseases,0.0
2022,January-March,Wyoming,Unknown,0.8
2022,January-March,Wyoming,Pesticides,0.0
2022,April-June,Alabama,Varroa Mites,36.0
2022,April-June,Alabama,Diseases,1.0
2022,April-June,Alabama,Unknown,3.7
2022,April-June,Alabama,Other,17.9
2022,April-June,Alabama,Pesticides,6.9
2022,April-June,Alabama,Other pests/parasites,14.3
2022,April-June,Arizona,Varroa Mites,8.4
2022,April-June,Arizona,Diseases,1.3
2022,April-June,Arizona,Unknown,
2022,April-June,Arizona,Other pests/parasites,
2022,April-June,Arizona,Other,4.8
2022,April-June,Arizona,Pesticides,0.0
2022,April-June,Arkansas,Other pests/parasites,14.4
2022,April-June,Arkansas,Diseases,2.0
2022,April-June,Arkansas,Varroa Mites,22.2
2022,April-June,Arkansas,Pesticides,11.2
2022,April-June,Arkansas,Unknown,3.8
2022,April-June,Arkansas,Other,6.5
2022,April-June,California,Pesticides,6.7
2022,April-June,California,Other pests/parasites,16.0
2022,April-June,California,Varroa Mites,41.1
2022,April-June,California,Other,19.8
2022,April-June,California,Unknown,3.7
2022,April-June,California,Diseases,4.8
2022,April-June,Colorado,Pesticides,
2022,April-June,Colorado,Other,16.6
2022,April-June,Colorado,Varroa Mites,27.0
2022,April-June,Colorado,Unknown,
2022,April-June,Colorado,Other pests/parasites,0.0
2022,April-June,Colorado,Diseases,0.6
2022,April-June,Connecticut,Pesticides,0.0
2022,April-June,Connecticut,Other pests/parasites,0.0
2022,April-June,Connecticut,Other,1.1
2022,April-June,Connecticut,Diseases,0.0
2022,April-June,Connecticut,Unknown,0.0
2022,April-June,Connecticut,Varroa Mites,1.9
2022,April-June,Florida,Diseases,5.9
2022,April-June,Florida,Other,12.7
2022,April-June,Florida,Other pests/parasites,15.8
2022,April-June,Florida,Unknown,6.5
2022,April-June,Florida,Varroa Mites,28.4
2022,April-June,Florida,Pesticides,8.5
2022,April-June,Georgia,Other,8.1
2022,April-June,Georgia,Unknown,5.6
2022,April-June,Georgia,Other pests/parasites,8.8
2022,April-June,Georgia,Pesticides,5.9
2022,April-June,Georgia,Diseases,1.4
2022,April-June,Georgia,Varroa Mites,35.0
2022,April-June,Hawaii,Diseases,4.6
2022,April-June,Hawaii,Unknown,
2022,April-June,Hawaii,Other,0.5
2022,April-June,Hawaii,Other pests/parasites,61.2
2022,April-June,Hawaii,Varroa Mites,63.1
2022,April-June,Hawaii,Pesticides,0.0
2022,April-June,Idaho,Diseases,5.6
2022,April-June,Idaho,Other,9.5
2022,April-June,Idaho,Other pests/parasites,13.1
2022,April-June,Idaho,Varroa Mites,32.6
2022,April-June,Idaho,Unknown,3.5
2022,April-June,Idaho,Pesticides,13.7
2022,April-June,Illinois,Varroa Mites,18.3
2022,April-June,Illinois,Diseases,3.2
2022,April-June,Illinois,Pesticides,1.6
2022,April-June,Illinois,Other pests/parasites,7.4
2022,April-June,Illinois,Other,7.3
2022,April-June,Illinois,Unknown,10.6
2022,April-June,Indiana,Pesticides,3.9
2022,April-June,Indiana,Other pests/parasites,4.6
2022,April-June,Indiana,Varroa Mites,25.9
2022,April-June,Indiana,Other,6.7
2022,April-June,Indiana,Diseases,0.5
2022,April-June,Indiana,Unknown,4.3
2022,April-June,Iowa,Pesticides,0.9
2022,April-June,Iowa,Other pests/parasites,1.1
2022,April-June,Iowa,Unknown,8.2
2022,April-June,Iowa,Varroa Mites,49.3
2022,April-June,Iowa,Other,4.6
2022,April-June,Iowa,Diseases,1.6
2022,April-June,Kansas,Other,23.0
2022,April-June,Kansas,Unknown,1.9
2022,April-June,Kansas,Varroa Mites,41.6
2022,April-June,Kansas,Pesticides,16.1
2022,April-June,Kansas,Other pests/parasites,1.0
2022,April-June,Kansas,Diseases,1.7
2022,April-June,Kentucky,Diseases,10.7
2022,April-June,Kentucky,Pesticides,2.4
2022,April-June,Kentucky,Other,2.5
2022,April-June,Kentucky,Other pests/parasites,15.1
2022,April-June,Kentucky,Unknown,12.9
2022,April-June,Kentucky,Varroa Mites,39.9
2022,April-June,Louisiana,Varroa Mites,30.6
2022,April-June,Louisiana,Pesticides,4.6
2022,April-June,Louisiana,Other,2.3
2022,April-June,Louisiana,Other pests/parasites,9.5
2022,April-June,Louisiana,Diseases,4.6
2022,April-June,Louisiana,Unknown,2.4
2022,April-June,Maine,Other pests/parasites,0.0
2022,April-June,Maine,Pesticides,0.0
2022,April-June,Maine,Unknown,
2022,April-June,Maine,Diseases,
2022,April-June,Maine,Varroa Mites,
2022,April-June,Maine,Other,
2022,April-June,Maryland,Unknown,1.7
2022,April-June,Maryland,Other pests/parasites,7.9
2022,April-June,Maryland,Diseases,2.4
2022,April-June,Maryland,Other,14.7
2022,April-June,Maryland,Varroa Mites,15.0
2022,April-June,Maryland,Pesticides,0.8
2022,April-June,Massachusetts,Other,0.6
2022,April-June,Massachusetts,Diseases,0.9
2022,April-June,Massachusetts,Unknown,
2022,April-June,Massachusetts,Other pests/parasites,0.9
2022,April-June,Massachusetts,Pesticides,
2022,April-June,Massachusetts,Varroa Mites,3.7
2022,April-June,Michigan,Varroa Mites,10.4
2022,April-June,Michigan,Other,2.7
2022,April-June,Michigan,Diseases,3.0
2022,April-June,Michigan,Unknown,
2022,April-June,Michigan,Other pests/parasites,
2022,April-June,Michigan,Pesticides,6.9
2022,April-June,Minnesota,Unknown,
2022,April-June,Minnesota,Varroa Mites,4.9
2022,April-June,Minnesota,Diseases,
2022,April-June,Minnesota,Pesticides,
2022,April-June,Minnesota,Other,2.6
2022,April-June,Minnesota,Other pests/parasites,0.7
2022,April-June,Mississippi,Pesticides,0.7
2022,April-June,Mississippi,Other,15.2
2022,April-June,Mississippi,Varroa Mites,25.4
2022,April-June,Mississippi,Unknown,8.9
2022,April-June,Mississippi,Diseases,
2022,April-June,Mississippi,Other pests/parasites,15.3
2022,April-June,Missouri,Other,2.8
2022,April-June,Missouri,Diseases,0.9
2022,April-June,Missouri,Other pests/parasites,3.1
2022,April-June,Missouri,Varroa Mites,11.5
2022,April-June,Missouri,Pesticides,0.5
2022,April-June,Missouri,Unknown,1.2
2022,April-June,Montana,Unknown,0.0
2022,April-June,Montana,Other pests/parasites,0.0
2022,April-June,Montana,Pesticides,1.8
2022,April-June,Montana,Other,8.8
2022,April-June,Montana,Varroa Mites,9.2
2022,April-June,Montana,Diseases,0.0
2022,April-June,Nebraska,Varroa Mites,26.6
2022,April-June,Nebraska,Unknown,
2022,April-June,Nebraska,Other pests/parasites,22.1
2022,April-June,Nebraska,Pesticides,0.0
2022,April-June,Nebraska,Other,0.6
2022,April-June,Nebraska,Diseases,0.8
2022,April-June,New Jersey,Pesticides,0.6
2022,April-June,New Jersey,Varroa Mites,7.0
2022,April-June,New Jersey,Unknown,0.0
2022,April-June,New Jersey,Other pests/parasites,0.8
2022,April-June,New Jersey,Diseases,0.7
2022,April-June,New Jersey,Other,
2022,April-June,New Mexico,Other,1.5
2022,April-June,New Mexico,Unknown,0.7
2022,April-June,New Mexico,Other pests/parasites,8.6
2022,April-June,New Mexico,Pesticides,0.9
2022,April-June,New Mexico,Diseases,8.6
2022,April-June,New Mexico,Varroa Mites,52.0
2022,April-June,New York,Diseases,0.8
2022,April-June,New York,Other pests/parasites,3.4
2022,April-June,New York,Varroa Mites,23.2
2022,April-June,New York,Pesticides,
2022,April-June,New York,Unknown,1.0
2022,April-June,New York,Other,1.7
2022,April-June,North Carolina,Other pests/parasites,2.8
2022,April-June,North Carolina,Pesticides,0.0
2022,April-June,North Carolina,Unknown,1.0
2022,April-June,North Carolina,Other,
2022,April-June,North Carolina,Varroa Mites,23.9
2022,April-June,North Carolina,Diseases,3.5
2022,April-June,North Dakota,Other pests/parasites,22.4
2022,April-June,North Dakota,Unknown,0.5
2022,April-June,North Dakota,Varroa Mites,38.7
2022,April-June,North Dakota,Pesticides,4.7
2022,April-June,North Dakota,Other,9.7
2022,April-June,North Dakota,Diseases,0.9
2022,April-June,Ohio,Pesticides,3.3
2022,April-June,Ohio,Unknown,2.1
2022,April-June,Ohio,Varroa Mites,51.2
2022,April-June,Ohio,Other pests/parasites,5.6
2022,April-June,Ohio,Other,2.3
2022,April-June,Ohio,Diseases,5.1
2022,April-June,Oklahoma,Other,7.8
2022,April-June,Oklahoma,Unknown,0.7
2022,April-June,Oklahoma,Other pests/parasites,2.6
2022,April-June,Oklahoma,Diseases,0.0
2022,April-June,Oklahoma,Pesticides,1.4
2022,April-June,Oklahoma,Varroa Mites,8.4
2022,April-June,Oregon,Pesticides,16.1
2022,April-June,Oregon,Varroa Mites,49.3
2022,April-June,Oregon,Unknown,
2022,April-June,Oregon,Other,17.5
2022,April-June,Oregon,Diseases,9.5
2022,April-June,Oregon,Other pests/parasites,23.2
2022,April-June,Other States,Other,3.0
2022,April-June,Other States,Diseases,4.5
2022,April-June,Other States,Other pests/parasites,3.8
2022,April-June,Other States,Varroa Mites,7.9
2022,April-June,Other States,Pesticides,2.1
2022,April-June,Other States,Unknown,4.1
2022,April-June,Pennsylvania,Varroa Mites,19.0
2022,April-June,Pennsylvania,Other pests/parasites,3.3
2022,April-June,Pennsylvania,Pesticides,
2022,April-June,Pennsylvania,Diseases,0.6
2022,April-June,Pennsylvania,Unknown,2.1
2022,April-June,Pennsylvania,Other,1.1
2022,April-June,South Carolina,Unknown,0.9
2022,April-June,South Carolina,Varroa Mites,29.9
2022,April-June,South Carolina,Pesticides,12.8
2022,April-June,South Carolina,Other pests/parasites,13.2
2022,April-June,South Carolina,Diseases,
2022,April-June,South Carolina,Other,1.2
2022,April-June,South Dakota,Varroa Mites,44.5
2022,April-June,South Dakota,Unknown,1.2
2022,April-June,South Dakota,Other pests/parasites,29.3
2022,April-June,South Dakota,Diseases,0.0
2022,April-June,South Dakota,Other,12.9
